wgs_id,accession,names,date,continent,assembly_length,assembly_coverage,contigs,reference_coverage,reference_percentage_mapped,percent_missing
ERR9668921,ERR9668921,TH28,2018,Asia,2133044.0,116.2761681988862,74.0,215.0,89.74286965798379,7.801122299257401
ERR9668925,ERR9668925,TH3,2018,Asia,2142433.0,92.77630645148484,89.0,138.0,84.73756363417208,7.634547104087096
ERR9668940,ERR9668940,TH39,2018,Asia,2190205.0,52.841273665829895,81.0,77.0,80.25389470639138,6.942260951378233
ERR9668944,ERR9668944,TH42,2018,Asia,2202055.0,58.0671138468953,91.0,92.0,83.94886631260088,5.940300847884768
ERR9668972,ERR9668972,TH59,2018,Asia,2135956.0,69.92821037856585,77.0,106.0,86.35555884827455,8.259181684792956
ERR9668981,ERR9668981,TH66,2018,Asia,2150033.0,74.51125202139131,73.0,112.0,85.63009737374094,8.365676907740728
ERR9668982,ERR9668982,TH67,2018,Asia,2199257.0,63.79743667335828,83.0,101.0,88.45289097315388,5.969825606792038
ERR9668983,ERR9668983,TH68,2018,Asia,2150387.0,80.72322406296313,79.0,126.0,88.1229258672077,7.70304992103583
ERR9668986,ERR9668986,TH70,2018,Asia,2160122.0,70.32869748043397,77.0,111.0,89.17542871073066,5.844558192672573
ERR9668990,ERR9668990,TH74,2018,Asia,2199246.0,81.19014698066972,83.0,120.0,81.87404902648645,6.079636204791613
ERR9668994,ERR9668994,TH78,2018,Asia,2186030.0,79.68509037443769,84.0,116.0,80.59712234582665,6.182771250322016
ERR9669000,ERR9669000,TH83,2018,Asia,2204782.0,74.40263447881699,84.0,112.0,80.18794560234716,6.631198127261119
ERR9669009,ERR9669009,TH90,2018,Asia,2198483.0,96.03028417086644,74.0,146.0,82.57309641396023,5.008142829941421
ERR9669012,ERR9669012,TH93,2018,Asia,2187412.0,72.67021589967416,84.0,114.0,89.77923892138318,5.679640685028169
ERR9669015,ERR9669015,TH96,2018,Asia,2175090.0,72.99533922918224,70.0,112.0,86.58616609878143,8.543587101398954
ERR9669016,ERR9669016,TH97,2018,Asia,2202066.0,70.54919074102325,78.0,112.0,89.2161152265858,5.3425476865178485
ERR976912,ERR976912,63179,,Africa,2072666.0,66.98597002496837,96.0,121.0,92.9094253993752,7.897761001780894
ERR976923,ERR976923,59688,,Africa,2106803.0,136.63644632534076,76.0,252.0,92.6665619448882,8.503847403142887
ERR9837161,ERR9837161,ECDC_AT18_980030,2018,Europe,2157764.0,79.08057349352852,89.0,141.0,90.13835193404772,6.849609659390016
ERR9837200,ERR9837200,ECDC_NL18_180918010401,2018,Europe,2172893.0,92.31604792570369,77.0,166.0,91.9410968995899,6.081697113607599
ERR9837244,ERR9837244,ECDC_PT18_444,2018,Europe,2129224.0,86.36559686470234,102.0,160.0,95.88545280575389,5.9286522328378926
ERR9837340,ERR9837340,ECDC_ES18_8313,2018,Europe,2118325.0,72.00641150084095,77.0,121.0,85.33480380208435,8.536105106349615
ERR9837360,ERR9837360,ECDC_ES18_8367,2018,Europe,2173685.0,59.781332660437926,94.0,102.0,86.14896138502036,6.37748233106708
ERR9837378,ERR9837378,ECDC_PT18_387,2018,Europe,2116352.0,59.40707027909203,78.0,102.0,87.52964320284042,8.712536821944198
ERR9837436,ERR9837436,ECDC_PT18_424,2018,Europe,2127515.0,76.20592822161912,81.0,140.0,95.49909820881555,6.034833839226711
ERR9837541,ERR9837541,ECDC_ES18_8372,2018,Europe,2122700.0,92.38747513703726,73.0,170.0,97.02573872023883,7.043155878630392
ERR9837562,ERR9837562,ECDC_PT18_474,2018,Europe,2182834.0,61.48338065710538,86.0,106.0,89.47291889468639,6.029099136434404
ERR9837614,ERR9837614,ECDC_GR18_006,2018,Europe,2120696.0,76.7294673575802,72.0,133.0,90.71404145278748,8.129926860138214
ERR9837719,ERR9837719,ECDC_IT18_4311,2018,Europe,2118401.0,84.0762876105459,84.0,142.0,87.636540034304,8.412092158465967
ERR9837788,ERR9837788,ECDC_ES18_8271,2018,Europe,2168422.0,79.96159087623349,81.0,141.0,90.42916548570363,6.119107088854292
ERR9837801,ERR9837801,ECDC_DK18_743,2018,Europe,2115287.0,73.21723109874596,82.0,132.0,90.82064435945216,8.183779303547228
ERR9837827,ERR9837827,ECDC_NO18_643139,2018,Europe,2125239.0,90.6063506309705,92.0,156.0,87.64841497238649,7.804079255384684
ERR9837890,ERR9837890,ECDC_IT18_4160,2018,Europe,2119337.0,96.43340985904976,87.0,169.0,89.43710000559022,8.505370683572092
ERR9837901,ERR9837901,ECDC_IT18_4198A,2018,Europe,2171266.0,91.71760855653014,79.0,160.0,89.31671039877556,5.837210604719929
ERR9837911,ERR9837911,ECDC_SE18_131,2018,Europe,2118971.0,83.65101860199408,80.0,132.0,81.43496628103696,8.675216451428636
ERR9837941,ERR9837941,ECDC_SE18_157,2018,Europe,2113043.0,81.42067251885929,91.0,143.0,89.10278753013831,8.785430270718294
ERR9838019,ERR9838019,ECDC_SE18_026,2018,Europe,2173872.0,74.66201646389486,73.0,132.0,91.6298329157064,5.106932046012029
ERR9838108,ERR9838108,ECDC_UK18_NI18004,2018,Europe,2118114.0,75.01977958007873,74.0,136.0,92.18328742568528,7.802331963127653
ERR9838204,ERR9838204,ECDC_NO18_641396,2018,Europe,2181144.0,62.632997069232,87.0,99.0,80.98865201199554,5.746441012085438
ERR9838261,ERR9838261,ECDC_UK18_18KI030,2018,Europe,2072435.0,76.30412600118892,80.0,139.0,93.93891156582204,8.886101186142628
ERR9838323,ERR9838323,ECDC_GE18_076,2018,Europe,2134686.0,92.47690054505016,95.0,174.0,97.12108439105282,4.084900482745489
ERR9838326,ERR9838326,ECDC_NO18_638328,2018,Europe,2105993.0,80.37275494574102,80.0,141.0,92.1285582245302,8.412271367928227
ERR9838399,ERR9838399,ECDC_NO18_642541,2018,Europe,2120109.0,55.353923339759405,83.0,96.0,88.8615631129309,8.917059620747976
ERR9838419,ERR9838419,ECDC_IS18_S1807290046,2018,Europe,2162242.0,77.0110420854581,79.0,134.0,88.02328698075986,6.666547193691827
ERR9838455,ERR9838455,ECDC_GE18_019,2018,Europe,2120496.0,92.70604210504996,77.0,161.0,89.8231907585133,7.73539722897369
ERR9838458,ERR9838458,ECDC_GE18_020,2018,Europe,2138848.0,93.6890776769771,99.0,177.0,96.6001910965806,5.484481580627457
ERR9838460,ERR9838460,ECDC_GE18_023,2018,Europe,2124314.0,85.48573712837604,76.0,146.0,87.37109674108372,8.43149158275557
ERR9838508,ERR9838508,ECDC_UK18_18NP035,2018,Europe,2141608.0,76.62717671480908,86.0,142.0,96.71580593894966,4.551741131931767
ERR9838513,ERR9838513,ECDC_FR18_58,2018,Europe,2134082.0,75.4713926692878,77.0,130.0,87.52109828498462,8.2623178503825
ERR9838543,ERR9838543,ECDC_NO18_638138,2018,Europe,2136650.0,70.50151988973673,82.0,130.0,97.31036832621078,5.190219643597182
ERR9838553,ERR9838553,ECDC_NO18_638181,2018,Europe,2126869.0,82.52020160014892,73.0,134.0,84.8997903862954,6.440564061782463
ERR9838554,ERR9838554,ECDC_UK18_18CC838,2018,Europe,2127902.0,81.6784326974654,83.0,136.0,85.35321580733219,8.300041442188148
ERR9838656,ERR9838656,ECDC_FI18_18GC01409,2018,Europe,2122298.0,85.17839740140923,82.0,145.0,88.09746514413729,8.446186758660858
ERR9838727,ERR9838727,ECDC_HU18_032,2018,Europe,2125288.0,58.19162850875645,91.0,97.0,87.53442040442165,6.570759736114066
ERR9838745,ERR9838745,ECDC_EE18_005,2018,Europe,2107202.0,59.95539468171018,94.0,111.0,96.17689206389632,7.062331291092169
ERR9838746,ERR9838746,ECDC_SE18_052,2018,Europe,2173242.0,84.36663787085654,88.0,143.0,86.6040252673916,6.3391763085090895
ERR9838748,ERR9838748,ECDC_SE18_055,2018,Europe,2081047.0,89.9849499141759,83.0,161.0,94.78844328918596,8.58614934868561
ERR9838756,ERR9838756,ECDC_SE18_066,2018,Europe,2160703.0,76.33570785205237,88.0,140.0,92.0723426874127,6.303648032616121
ERR9838776,ERR9838776,ECDC_SE18_179,2018,Europe,2130146.0,82.52423160204701,78.0,145.0,89.62067068893886,8.126342670893024
ERR9838867,ERR9838867,ECDC_SE18_057,2018,Europe,2178972.0,66.15298690203457,86.0,121.0,93.33008054259844,6.195584726873579
ERR9838909,ERR9838909,ECDC_SE18_177,2018,Europe,2143409.0,86.71325874780551,81.0,145.0,87.22978526170931,6.197197612033915
ERR9838966,ERR9838966,ECDC_PL18_059,2018,Europe,2185770.0,59.42718577105048,85.0,110.0,94.93230078089974,6.386084385255542
ERR9838975,ERR9838975,ECDC_DK18_760,2018,Europe,2182427.0,75.06124631436339,78.0,124.0,83.86354721723053,5.772157569919692
ERR9839008,ERR9839008,ECDC_SE18_193,2018,Europe,2178348.0,92.50179263104246,77.0,164.0,90.04978415043807,6.113461990793114
ERR9839012,ERR9839012,ECDC_SE18_194,2018,Europe,2109192.0,75.16956081613809,74.0,129.0,89.10224880476912,9.39138226498359
ERR9839020,ERR9839020,ECDC_SE18_196,2018,Europe,2176389.0,78.58978275030157,77.0,139.0,91.94533519891132,5.582553958849027
ERR9839060,ERR9839060,ECDC_AT18_980581,2018,Europe,2121705.0,83.5294089788599,89.0,157.0,96.32838130090056,5.867497003841803
ERR9839096,ERR9839096,ECDC_SE18_082,2018,Europe,2121353.0,85.08799194097256,78.0,149.0,89.80779721738358,8.618989482644682
ERR9839159,ERR9839159,ECDC_SE18_102,2018,Europe,2132293.0,88.98409245645226,83.0,162.0,95.18535384748832,5.9928092203268335
ERR9839204,ERR9839204,ECDC_SE18_015,2018,Europe,2132438.0,86.49946601936702,92.0,162.0,96.91814354059362,4.433149270281471
ERR9839221,ERR9839221,ECDC_AT18_980413,2018,Europe,2073427.0,87.73663705377908,87.0,143.0,84.74987131305862,7.82925818483216
ERR9839224,ERR9839224,ECDC_SE18_125,2018,Europe,2176691.0,78.7795647958989,76.0,145.0,93.72010285460873,6.1487662548582565
ERR9839240,ERR9839240,ECDC_UK18_NI18030,2018,Europe,2079208.0,81.23894233300463,83.0,153.0,96.59708159708808,7.85833492008378
ERR9839275,ERR9839275,ECDC_GE18_086,2018,Europe,2179973.0,80.09628138048541,89.0,130.0,80.75637450623108,6.092046460053091
ERR9839301,ERR9839301,ECDC_UK18_18NO045,2018,Europe,2191842.0,65.22579700818899,77.0,118.0,90.83401077191868,6.689575609592187
ERR9839385,ERR9839385,ECDC_BE18_523,2018,Europe,2122341.0,89.22180665405422,79.0,160.0,91.75882126029492,8.21187038675642
ERR9839397,ERR9839397,ECDC_UK18_18NE014,2018,Europe,2127720.0,96.55360874861354,93.0,170.0,90.04250662098293,6.626314669414544
ERR9839412,ERR9839412,ECDC_NO18_639351,2018,Europe,2175384.0,37.45323220913088,77.0,65.0,88.12243672205214,6.592757697606435
ERR9839429,ERR9839429,ECDC_BE18_537,2018,Europe,2123404.0,86.86450067685564,74.0,164.0,97.11794988912428,6.81327494091688
ERR9839443,ERR9839443,ECDC_NO18_639452,2018,Europe,2200329.0,58.68233573037439,83.0,108.0,90.38799713759305,6.5474177036547525
FA1090,NC_002946,"FA1090,NC_002946",1980,North America,2050168.0,98.76487,108.0,198.0,99.0915487631143,10.655123
FA19,NZ_CP012026,"FA19,NZ_CP012026",1962,North America,2059964.0,98.339831,94.0,197.0,98.99283968946212,10.737111
FFF007,SRR16683527,FFF007,2014-04-01,Asia,2113699.0,87.54458230556054,128.0,126.0,98.79376822208104,6.600911728139246
FFF012,SRR16683493,FFF012,2014-06-06,Asia,2092172.0,84.57783782575135,109.0,119.0,91.74708316830964,9.879548840178762
FFF017,SRR16683489,FFF017,2014-08-04,Asia,2146970.0,84.25795641153954,113.0,123.0,94.46813007314644,6.584603667073622
FFF023,SRR16683484,FFF023,2014-08-25,Asia,2098819.0,88.07767643825835,104.0,122.0,93.79692926116678,9.390217403478903
FFF041,SRR16683466,FFF041,2014-12-08,Asia,2116742.0,91.05005803864474,111.0,129.0,95.0864477177388,7.496735027609458
FFF044,SRR16683463,FFF044,2014-06-26,Asia,2208955.0,82.44163684893539,117.0,113.0,91.59289637195592,6.682720847660756
FFF047,SRR16683459,FFF047,2015-01-08,Asia,2113246.0,79.7226261712375,113.0,111.0,97.77292923418185,7.058612694750282
FL14,ERR3959653,FL14,2015-2016,South America,2069164.0,38.847194324056495,88.0,62.0,97.68000603793838,10.381200927408967
FL17,ERR3959656,FL17,2015-2016,South America,2202635.0,37.135539147102016,101.0,57.0,87.16638913501788,6.839349917675654
FL36,ERR3959677,FL36,2015-2016,South America,2175805.0,35.30224528418357,72.0,56.0,93.53794295450447,7.133432645243669
FL43,ERR3959685,FL43,2015-2016,South America,2085485.0,36.89384598959666,84.0,60.0,97.6834103211394,9.372341259618509
FL44,ERR3959686,FL44,2015-2016,South America,2129992.0,40.40743825792917,89.0,66.0,94.15253569740632,9.006977968436733
GCGS0072,ERR191801,"GCGS0072,8289_2#72,SDG-200907-02",2009,North America,2158367.0,119.58220853668534,108.0,227.0,90.57354339566426,7.481950246973041
GCGS0154,ERR855235,"GCGS0154,15335_5#85,SDG-200909-22",2009,North America,2123277.0,109.11937813139784,106.0,207.0,89.64628785099295,8.763029087935843
GCGS0200,ERR222899,"GCGS0200,8727_5#50,ORA-200907-01",2009,North America,2114642.0,85.06170718367461,98.0,172.0,95.9009274674192,7.125368219441987
GCGS0245,ERR1067881,"GCGS0245,17176_1#82,ORA-200110-12",2001,North America,2061057.0,166.90014517259831,96.0,258.0,96.05277744871412,9.11746060191978
GCGS0248,ERR1067838,"GCGS0248,17176_1#39,CIN-200410-15",2004,North America,2131728.0,146.4016358976848,94.0,222.0,93.54465954419928,7.251307669044925
GCGS0292,ERR854977,"GCGS0292,15335_3#16,OKC-200605-17",2006,North America,2164132.0,113.097704484477,107.0,222.0,91.06959348424564,6.91663399827511
GCGS0295,ERR1082205,"GCGS0295,17225_3#34,SDG-200209-04",2002,North America,2127750.0,142.27828501802375,99.0,220.0,96.99944779425562,6.005129870857181
GCGS0296,ERR855084,"GCGS0296,15335_4#28,SDG-200503-09",2005,North America,2141320.0,105.8757955961276,113.0,201.0,93.48018005870284,4.745645770096661
GCGS0304,ERR1067795,"GCGS0304,17150_8#87,ATL-200101-16",2001,North America,2174769.0,158.6758878846443,98.0,237.0,88.01321033042325,6.526405394204813
GCGS0305,ERR1067798,"GCGS0305,17150_8#90,ATL-200110-16",2001,North America,2162064.0,148.16077083379585,99.0,232.0,91.57607863753783,6.043839114705256
GCGS0306,ERR1067873,"GCGS0306,17176_1#74,ATL-200112-05",2001,North America,2069069.0,144.21070093650826,93.0,214.0,91.80758528184616,7.99596778709916
GCGS0307,ERR1082182,"GCGS0307,17225_3#11,ATL-200202-19",2002,North America,2154694.0,147.58627495783625,95.0,234.0,91.05282690822987,6.468834354453914
GCGS0313,ERR854949,"GCGS0313,15335_2#83,BAL-201203-18",2012,North America,2126183.0,118.32554213461404,101.0,231.0,93.7483842090612,6.476719570793338
GCGS0317,ERR1067875,"GCGS0317,17176_1#76,BHM-200112-11",2001,North America,2121111.0,157.06468621585566,99.0,239.0,91.87714342689722,7.158835586518968
GCGS0347,ERR854956,"GCGS0347,15335_2#90,CLE-201206-17",2012,North America,2104695.0,108.24218422080162,112.0,200.0,88.77238952665513,8.774453691154893
GCGS0348,ERR854958,"GCGS0348,15335_2#92,CLE-201209-10",2012,North America,2136088.0,108.74138147211168,107.0,221.0,97.13720018904068,6.671744268097355
GCGS0362,ERR1067840,"GCGS0362,17176_1#41,DTR-200412-24",2004,North America,2139389.0,179.83381698653216,93.0,273.0,93.06187134268626,4.251610085012489
GCGS0369,ERR854998,"GCGS0369,15335_3#37,HON-201103-04",2011,North America,2122953.0,106.10406484001297,111.0,181.0,80.52887285205497,8.861325477985238
GCGS0373,ERR1067806,"GCGS0373,17176_1#7,IND-201308-13",2013,North America,2139375.0,158.38665070733268,90.0,240.0,92.6217002324283,5.326866858570132
GCGS0377,ERR854964,"GCGS0377,15335_3#3,KCY-201204-04",2012,North America,2163903.0,100.6754101509634,111.0,191.0,89.19013213015347,6.823803496824632
GCGS0423,ERR855041,"GCGS0423,15335_3#80,MIN-201212-08",2012,North America,2115415.0,109.02980442400184,101.0,217.0,98.2884721567477,8.092964908547172
GCGS0432,ERR1067810,"GCGS0432,17176_1#11,OKC-201306-06",2013,North America,2170032.0,156.37150394233802,98.0,240.0,92.0835688304106,6.190074035909096
GCGS0438,ERR855398,"GCGS0438,15335_7#58,ORA-201304-08",2013,North America,2168270.0,98.34497333630031,100.0,191.0,91.30293990070574,6.914349077631298
GCGS0439,ERR1067883,"GCGS0439,17176_1#84,PHI-200102-09",2001,North America,2158241.0,164.10990380388478,85.0,246.0,88.89000608503963,7.019903450902208
GCGS0440,ERR1067717,"GCGS0440,17150_8#9,PHI-200201-01",2002,North America,2136100.0,147.35069961696547,98.0,227.0,94.23448385643378,5.845051018693788
GCGS0454,ERR855047,"GCGS0454,15335_3#86,PHI-201202-44",2012,North America,2179666.0,104.63194219908,104.0,199.0,89.52730082131396,7.072680637537662
GCGS0465,ERR855028,"GCGS0465,15335_3#67,PHX-201101-02",2011,North America,2135032.0,107.98476906463227,109.0,212.0,94.05450432582948,6.671117034979448
GCGS0471,ERR855052,"GCGS0471,15335_3#91,PHX-201202-09",2012,North America,2153938.0,91.81333267935288,98.0,179.0,91.1139022116051,7.1377336723379
GCGS0472,ERR855054,"GCGS0472,15335_3#93,PHX-201202-11",2012,North America,2113068.0,98.2801866109846,106.0,188.0,90.47746497905108,7.991756364736058
GCGS0474,ERR855337,"GCGS0474,15335_6#92,PHX-201303-19",2013,North America,2155170.0,92.98281499658958,107.0,183.0,92.31228378276862,7.001758492848423
GCGS0509,ERR1067774,"GCGS0509,17150_8#66,SFO-200411-05",2004,North America,2122905.0,184.40477964016296,108.0,265.0,85.47118339099326,7.773434437338292
GCGS0515,ERR855250,"GCGS0515,15335_6#5,SFO-201108-13",2011,North America,2122710.0,126.69713886300995,114.0,239.0,88.47965200370922,8.722841366024126
GCGS0525,ERR1067777,"GCGS0525,17150_8#69,ATL-200005-01",2000,North America,2163585.0,158.03097041512123,88.0,238.0,90.4595230576898,6.3382354588322265
GCGS0529,ERR1082212,"GCGS0529,17225_3#41,ATL-200308-11",2003,North America,2171343.0,139.9293021401501,90.0,203.0,87.04131297306607,6.284517422519908
GCGS0599,ERR1067846,"GCGS0599,17176_1#47,LVG-200411-07",2004,North America,2175897.0,132.55854183010496,104.0,201.0,90.16554264259791,5.690482857494876
GCGS0620,ERR1067811,"GCGS0620,17176_1#12,OKC-201311-04",2013,North America,2171337.0,151.4705126886338,93.0,228.0,89.08964463109287,5.36705458048185
GCGS0624,ERR1067715,"GCGS0624,17150_8#7,ORA-200201-09",2002,North America,2129747.0,161.8887925251215,98.0,233.0,86.52022266986292,7.518105755983916
GCGS0680,ERR1067822,"GCGS0680,17176_1#23,RIC-201305-02",2013,North America,2141985.0,151.88365220578115,91.0,237.0,95.70911210774683,4.397576192022939
GCGS0709,ERR1067871,"GCGS0709,17176_1#72,SFO-200008-16",2000,North America,2120808.0,152.5477289655641,102.0,229.0,90.72858132414088,7.394227215196962
GCGS0726,ERR1067874,"GCGS0726,17176_1#75,BHM-200102-16",2001,North America,2134834.0,163.3566574595495,94.0,254.0,95.7073667843335,5.694156651471197
GCGS0749,ERR1067830,"GCGS0749,17176_1#31,IND-201312-07",2013,North America,2130887.0,166.80506315351295,95.0,247.0,90.9666731351997,5.7068805232916295
GCGS0782,ERR1067718,"GCGS0782,17150_8#10,PHI-200209-22",2002,North America,2122864.0,121.28611148095214,97.0,179.0,87.29140446897314,8.201745052138754
GCGS0819,ERR1067832,"GCGS0819,17176_1#33,ALB-200308-11",2003,North America,2172598.0,178.7913509121338,96.0,259.0,87.07963530793748,5.400566749924396
GCGS0839,ERR1067710,"GCGS0839,17150_8#2,MIA-200202-22",2002,North America,2074144.0,152.05452151080155,106.0,224.0,90.512608601376,7.618552659580426
GCGS0860,ERR956684,"GCGS0860,16043_2#17,PHI-201312-28",2013,North America,2128401.0,116.42276110225464,106.0,235.0,95.76538904735956,5.113966017405719
GCGS0870,ERR1067778,"GCGS0870,17150_8#70,BHM-200002-09",2000,North America,2144476.0,140.4635077901081,101.0,218.0,88.89006756278916,6.8298070138103295
GCGS1029,ERR854889,"GCGS1029,15335_2#23,CLE-200705-20",2007,North America,2111010.0,111.96055754112965,101.0,208.0,88.05784621560231,8.995822179411073
GCGS1035,ERR854891,"GCGS1035,15335_2#25,DTR-200707-15",2007,North America,2134535.0,103.0955706463,103.0,207.0,96.42559296675472,5.540618944680279
GGG006,SRR16683453,GGG006,2019-01,Asia,2097588.0,106.30825130742546,107.0,141.0,95.0638010195027,8.22217493083635
GGG020,SRR16683603,GGG020,2019-01,Asia,2109277.0,115.17313935328272,126.0,145.0,84.07506139079024,9.259260088932695
GGG022,SRR16683890,GGG022,2019-01,Asia,2105469.0,109.5783345207619,119.0,134.0,84.24683630683843,8.301654327348484
GGG026,SRR16683887,GGG026,2019,Asia,2149543.0,104.78185331190868,112.0,139.0,90.63294057190944,7.101846977520412
GGG031,SRR16683885,GGG031,2019-01,Asia,2152938.0,84.28041009343707,116.0,117.0,94.73611425410476,6.491728363257581
GGG036,SRR16683879,GGG036,2019-01,Asia,2156118.0,93.1792887049628,115.0,129.0,94.20060206502126,6.080621856834041
GGG042,SRR16683873,GGG042,2019-02,Asia,2109471.0,118.02247899283476,108.0,166.0,96.32535294401788,5.496712626426676
HHH001,SRR16683863,HHH001,2019-01,Asia,2159401.0,97.93444852782456,108.0,137.0,93.49633638073604,6.731869042685454
HHH013,SRR16683851,HHH013,2019-02,Asia,2157112.0,124.57749553449938,111.0,186.0,96.42417769280569,6.581467501484078
HHH018,SRR16683845,HHH018,2019-03,Asia,2110694.0,126.2542280754003,116.0,178.0,94.57725957062472,5.946393969601595
HHH038,SRR16683824,HHH038,2019-11,Asia,2114972.0,120.34116898544424,99.0,165.0,93.49459181086527,5.967271871954839
HHH042,SRR16683820,HHH042,2019-01,Asia,2146823.0,92.60748855580732,104.0,125.0,92.51419013811577,7.177294161131707
HHH044,SRR16683818,HHH044,2019-10,Asia,2104603.0,112.3132553353388,99.0,158.0,95.75806484140048,8.174101992585209
JJJ010,SRR16683805,JJJ010,2015-03-26,Asia,2112258.0,103.88146581479629,118.0,158.0,98.24168887642026,6.745802578376138
JJJ020,SRR16683794,JJJ020,2015-06-29,Asia,2087289.0,93.61789499437698,109.0,119.0,91.55494392314468,8.474501853697875
JJJ024,SRR16683789,JJJ024,2016-02-01,Asia,2105492.0,125.39348035561136,114.0,184.0,98.91231517795931,5.867721015669628
LLL004,SRR16683785,LLL004,2013,Africa,2162730.0,133.17111676201984,106.0,190.0,93.36271373169298,6.242403198888901
LLL016,SRR16683772,LLL016,2013,Africa,2086352.0,139.58084454053775,119.0,208.0,96.2318491026312,9.50553869244296
LLL017,SRR16683771,LLL017,2013,Africa,2056289.0,141.5157164195073,108.0,209.0,96.86985008592944,9.226823176263707
LLL020,SRR16683767,LLL020,2013,Africa,2096765.0,134.8237829720125,110.0,184.0,89.58475100768317,9.43542299033389
LLL023,SRR16683765,LLL023,2013,Africa,2100926.0,107.38874703901992,112.0,145.0,95.94536584509694,8.996763029087935
LLL029,SRR16683760,LLL029,2014,Africa,2169129.0,132.19846911460272,108.0,192.0,90.7990338502097,6.701537841198016
LLL045,SRR16683743,LLL045,2014,Africa,2091646.0,121.82706197673318,115.0,178.0,96.31997858046928,9.253659793237084
LLL046,SRR16683742,LLL046,2014,Africa,2170430.0,116.67626556476364,110.0,166.0,94.81150708458566,6.641547473706612
LLL049,SRR16683740,LLL049,2014,Africa,2101707.0,120.42924130420944,110.0,172.0,95.03302292034374,8.944299459011436
MA30,,MA30,2015-2016,South America,2179572.0,33.9963846442081,77.0,50.0,85.43574382803556,7.7782730928193
MA43,,MA43,2015-2016,South America,2124371.0,33.47844858616597,98.0,50.0,89.73548258246768,10.701493038832451
MA45,,MA45,2015-2016,South America,2178427.0,38.22527968212062,107.0,62.0,94.31881994700836,7.874553376418275
MA65,,MA65,2015-2016,South America,2168179.0,46.00710604470848,87.0,73.0,93.75418923266665,7.750226811975672
MA73,,MA73,2015-2016,South America,2248164.0,33.25980940716869,79.0,53.0,92.76931737059029,7.728900885966779
MMM005,SRR16683733,MMM005,2014,Africa,2174423.0,117.85086112925268,107.0,169.0,92.06063675314896,6.774834511262194
Ng_140,SRR16683633,Ng_140,2019-09,North America,2057326.0,106.6090886008649,107.0,137.0,92.40192370792435,9.304420873422115
Ng_188,SRR16683617,Ng_188,2019-11,North America,2151506.0,89.2330311354628,122.0,118.0,91.36852913736551,6.887154041733404
POA37,,POA37,2015-2016,South America,2184632.0,39.270736314558256,80.0,64.0,89.03084946579182,6.6601852577816105
POA56,,POA56,2015-2016,South America,2140317.0,40.9834044477832,75.0,65.0,92.56256087445836,6.92066621117595
POA58,,POA58,2015-2016,South America,2186761.0,31.643207400496905,85.0,48.0,86.64060454882753,7.5033657777130625
SP22,,SP22,2015-2016,South America,2134514.0,33.87603572768603,80.0,55.0,97.2830906509463,7.977374805389724
SRR10619218,SRR10619218,SAMN13526938,2018-01-25,North America,2208675.0,44.11343000148958,44.0,69.0,93.39435922810488,6.678912646587739
SRR11903859,SRR11903859,GCWGS-3962,2018-07-01,North America,2090397.0,51.523658722170936,72.0,92.0,90.41722740048463,8.00649634300691
SRR11903915,SRR11903915,GCWGS-3744,2018-05-01,North America,2143561.0,66.57711445483568,74.0,128.0,96.19811731810304,6.033579372990894
SRR11903919,SRR11903919,GCWGS-2192,2018-01-01,North America,2173637.0,34.13305590457744,77.0,65.0,92.49823352292758,6.747236254074215
SRR11904001,SRR11904001,GCWGS-3362,2018-05-01,North America,2169868.0,59.9025148081925,109.0,112.0,85.02352972476403,7.024249280362003
SRR11904209,SRR11904209,GCWGS-4797,2018-10-01,North America,2132836.0,46.67566266370409,80.0,92.0,95.08628336032446,6.409695231908246
SRR11904217,SRR11904217,GCWGS-4790,2018-10-01,North America,2150773.0,47.46025133940076,81.0,91.0,93.95821269768751,6.549702624298563
SRR11904221,SRR11904221,GCWGS-4786,2018-10-01,North America,2146736.0,67.26730103920323,84.0,136.0,94.47027178417632,5.926815335849732
SRR11904288,SRR11904288,GCWGS-4625,2018-10-01,North America,2143510.0,52.54860705179774,87.0,100.0,95.8043317189444,6.076813655761025
SRR11904417,SRR11904417,GCWGS-4303,2018-08-01,North America,2150108.0,66.76492915183518,70.0,134.0,95.72288291453852,5.865884118681467
SRR11904545,SRR11904545,GCWGS-8618,2018-05-01,North America,2158682.0,30.767931154600824,80.0,42.0,81.96446260525012,5.180049506613949
SRR11904572,SRR11904572,GCWGS-5871,2018-07-01,North America,2146579.0,36.19777402384912,85.0,60.0,81.71819145457209,6.338504273025617
SRR11904618,SRR11904618,GCWGS-8518,2018-06-01,North America,2146250.0,24.71279084022038,76.0,49.0,97.34247731409064,7.399648301430315
SRR11904810,SRR11904810,GCWGS-5417,2018-12-01,North America,2144906.0,40.237665979506296,92.0,78.0,92.50392693680256,6.799431009957326
SRR11904845,SRR11904845,GCWGS-8909,2018-12-01,North America,2093515.0,29.95385633132077,86.0,54.0,93.26963840341794,7.950627793147478
SRR11904906,SRR11904906,GCWGS-8684,2018-11-01,North America,2195199.0,40.17779046486992,70.0,77.0,92.44338486016642,5.673189144386823
SRR13300785,SRR13300785,ST157,2013,Africa,2102488.0,34.78340197183623,99.0,127.0,97.9392363861383,7.5621016789686495
SRR13300789,SRR13300789,ST113,2013,Africa,2144936.0,29.37920209992978,95.0,104.0,92.60349876889109,7.8246435411789745
